LIMIT_BAL,SEX,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,dpnm,EDUCATION_0,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2
20000.0,1,24,0,0,0,0,-1,-1,17895.0,19598.0,19701.0,3486.0,199.0,0.0,2000.0,1000.0,400.0,199.0,0.0,0.0,0,0,0,0,1,0,0,0,1
180000.0,2,48,-1,-1,-1,-1,-2,-1,860.0,102.0,851.0,0.0,346.0,1592.0,102.0,851.0,0.0,346.0,1592.0,1098.0,1,0,0,1,0,0,0,0,0
370000.0,1,39,1,2,0,0,0,0,343248.0,334394.0,337272.0,340152.0,345904.0,322168.0,5.0,14005.0,12004.0,12362.0,12006.0,9555.0,1,0,0,1,0,0,0,0,1
90000.0,2,48,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,1,0,0,1,0,0,0,1,0
150000.0,2,34,-1,0,0,0,0,0,50523.0,46054.0,46191.0,45564.0,45840.0,47077.0,1763.0,2500.0,2000.0,2000.0,2000.0,2100.0,0,0,0,1,0,0,0,1,0
30000.0,1,23,0,0,2,2,2,-1,19321.0,23985.0,23321.0,25809.0,24985.0,700.0,5320.0,0.0,3316.0,0.0,700.0,0.0,1,0,0,1,0,0,0,0,1
300000.0,2,34,0,0,0,0,0,0,86116.0,83724.0,80721.0,79939.0,58586.0,14570.0,3894.0,2783.0,3575.0,1605.0,1520.0,0.0,0,0,0,1,0,0,0,1,0
150000.0,2,30,0,0,-2,-2,-2,-2,6154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26286.0,1,0,1,0,0,0,0,1,0
50000.0,2,26,-1,-1,-1,-1,-1,-1,1389.0,722.0,179.0,10100.0,13285.0,5489.0,722.0,179.0,10100.0,13285.0,5489.0,0.0,0,0,1,0,0,0,0,0,1
60000.0,2,44,2,2,2,2,2,2,11847.0,62478.0,55887.0,70562.0,71322.0,58821.0,55887.0,0.0,20783.0,2500.0,0.0,3000.0,1,0,0,0,1,0,0,0,1
80000.0,1,41,0,0,0,2,0,0,60588.0,61369.0,44810.0,43766.0,44636.0,93074.0,2505.0,3745.0,0.0,1571.0,2627.0,1662.0,0,0,0,1,0,0,0,0,1
50000.0,1,25,0,0,0,0,0,0,45943.0,45922.0,34514.0,23610.0,21760.0,6398.0,1818.0,1400.0,472.0,435.0,128.0,25518.0,0,0,0,0,1,0,0,0,1
10000.0,2,22,0,0,2,0,0,0,6967.0,9199.0,8908.0,9676.0,9680.0,8343.0,2523.0,0.0,1000.0,4.0,167.0,3535.0,1,0,1,0,0,0,0,0,1
300000.0,1,42,1,-1,-1,2,2,-2,0.0,159.0,803.0,486.0,-712.0,-1037.0,159.0,803.0,8.0,387.0,0.0,0.0,0,0,0,1,0,0,0,0,1
50000.0,1,26,0,0,0,0,2,0,25060.0,26649.0,28202.0,30727.0,30098.0,32580.0,2000.0,2000.0,3000.0,0.0,3000.0,3000.0,0,0,0,0,1,0,0,0,1
120000.0,2,43,2,2,0,0,0,0,124613.0,121211.0,120920.0,47951.0,41563.0,36779.0,0.0,3507.0,2000.0,2500.0,2000.0,1500.0,1,0,0,1,0,0,0,0,1
180000.0,2,44,0,0,0,0,-2,-1,25706.0,30251.0,30900.0,0.0,0.0,5386.0,5000.0,1900.0,0.0,0.0,5386.0,1103.0,0,0,0,1,0,0,0,0,1
310000.0,1,26,0,0,0,0,0,0,304091.0,309627.0,315544.0,309272.0,240119.0,235799.0,12805.0,13567.0,13203.0,8765.0,9643.0,9035.0,0,0,0,1,0,0,0,0,1
20000.0,1,21,0,0,-1,0,0,-2,20297.0,17054.0,2333.0,1300.0,0.0,0.0,1240.0,2333.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
120000.0,2,40,0,0,0,-2,-2,-2,4180.0,5100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
500000.0,1,46,-1,-1,-1,-1,-1,-1,3580.0,18785.0,10742.0,37171.0,6192.0,31453.0,18785.0,10742.0,37171.0,6192.0,31453.0,12333.0,0,0,1,0,0,0,0,1,0
80000.0,1,29,2,2,0,0,2,4,69578.0,67871.0,68782.0,73955.0,79128.0,82275.0,0.0,2600.0,6332.0,7000.0,5000.0,0.0,1,0,0,0,1,0,0,1,0
300000.0,2,38,1,3,2,0,0,-1,10361.0,9692.0,3772.0,1919.0,316.0,2360.0,0.0,3.0,0.0,0.0,2360.0,0.0,0,0,1,0,0,0,0,0,1
310000.0,2,32,0,0,0,0,0,0,325056.0,327591.0,322273.0,272890.0,208257.0,206609.0,13294.0,12131.0,8543.0,10185.0,8290.0,7500.0,0,0,0,1,0,0,0,0,1
240000.0,2,41,-2,-2,-2,-2,-2,-2,5366.0,-34.0,6911.0,611.0,2631.0,4583.0,0.0,6945.0,614.0,2634.0,4606.0,6242.0,0,0,0,1,0,0,0,1,0
50000.0,1,26,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
240000.0,2,28,-1,-1,-1,-1,-2,-2,1444.0,2553.0,747.0,0.0,0.0,0.0,2553.0,747.0,0.0,0.0,0.0,1295.0,0,0,0,1,0,0,0,1,0
100000.0,1,32,0,0,0,0,0,0,93036.0,84071.0,82880.0,80958.0,78703.0,75589.0,3023.0,3511.0,3302.0,3204.0,3200.0,2504.0,0,0,1,0,0,0,0,0,1
290000.0,2,46,0,-1,-1,-1,-1,0,289002.0,1332.0,21429.0,2228.0,156721.0,157203.0,1343.0,21542.0,2239.0,156733.0,7219.0,17512.0,0,0,1,0,0,0,0,0,1
220000.0,2,60,2,2,2,2,2,0,19024.0,20424.0,19798.0,21468.0,20986.0,22469.0,2000.0,0.0,2000.0,0.0,2000.0,2000.0,1,0,1,0,0,0,0,1,0
230000.0,2,30,0,0,0,0,0,0,5442.0,5142.0,5305.0,5661.0,3935.0,4460.0,1210.0,3116.0,1000.0,2000.0,2000.0,2000.0,0,0,1,0,0,0,0,1,0
240000.0,2,33,0,0,0,0,0,0,239278.0,237018.0,238641.0,230758.0,196830.0,201112.0,9582.0,9963.0,8013.0,6658.0,7059.0,6609.0,0,0,1,0,0,0,0,0,1
140000.0,2,36,0,0,0,0,0,0,132629.0,135901.0,138858.0,97585.0,95447.0,91717.0,5406.0,5700.0,3600.0,13500.0,3466.0,3333.0,0,0,1,0,0,0,0,1,0
10000.0,1,43,2,-1,-1,-1,-1,-1,654.0,608.0,654.0,5954.0,0.0,1308.0,608.0,700.0,5954.0,0.0,1308.0,0.0,1,0,0,1,0,0,0,0,1
210000.0,2,44,-1,-1,-1,-1,-1,-1,4925.0,32767.0,6273.0,5651.0,9103.0,8660.0,32930.0,6975.0,5661.0,9109.0,8664.0,8917.0,0,0,1,0,0,0,0,0,1
500000.0,1,46,-2,-2,-2,-2,-2,-1,18664.0,67646.0,-214.0,-214.0,42772.0,45282.0,68013.0,0.0,0.0,42986.0,45508.0,9055.0,0,0,1,0,0,0,0,1,0
360000.0,1,36,-1,-1,-1,-1,-1,-1,415.0,-350.0,325.0,765.0,24851.0,414.0,0.0,1000.0,765.0,24851.0,414.0,30664.0,0,0,1,0,0,0,0,0,1
330000.0,1,45,0,0,0,0,0,0,86916.0,87548.0,89421.0,91115.0,92935.0,91584.0,3135.0,3285.0,3221.0,3247.0,3317.0,3555.0,0,0,0,1,0,0,0,1,0
50000.0,1,23,-2,-2,-2,-2,-2,-2,-29.0,9881.0,10188.0,2277.0,18488.0,10263.0,9910.0,10294.0,2284.0,18546.0,11294.0,7752.0,0,0,0,1,0,0,0,0,1
320000.0,1,28,-1,0,0,-1,0,0,2007.0,3477.0,3037.0,1633.0,3633.0,0.0,2000.0,1000.0,1633.0,2000.0,0.0,3000.0,0,0,1,0,0,0,0,0,1
170000.0,1,45,0,0,0,0,0,0,114625.0,117364.0,119552.0,111404.0,113635.0,98411.0,6305.0,6000.0,6000.0,3854.0,5000.0,8000.0,0,0,0,0,1,0,0,1,0
110000.0,1,37,0,0,0,0,0,0,107793.0,102676.0,103276.0,67886.0,39457.0,39424.0,4010.0,4431.0,2700.0,1500.0,1500.0,1600.0,0,0,0,0,1,0,0,1,0
130000.0,1,42,1,-2,-2,-2,-2,-2,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,0.0,0.0,0.0,0.0,0.0,1000.0,1,0,0,1,0,0,0,1,0
90000.0,2,32,-2,-2,-2,-2,-2,-2,573.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
300000.0,2,36,-1,-1,-1,-2,-2,-2,10700.0,890.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
360000.0,1,30,-1,-1,-1,0,0,0,10821.0,5559.0,3272.0,13756.0,12852.0,20893.0,5586.0,3364.0,13132.0,10034.0,16104.0,14348.0,0,0,1,0,0,0,0,0,1
80000.0,2,22,0,0,0,0,0,0,76405.0,77043.0,79524.0,75773.0,29126.0,8671.0,2780.0,3745.0,1628.0,596.0,173.0,2114.0,0,0,0,1,0,0,0,0,1
320000.0,2,53,-1,-1,-1,-1,0,0,3479.0,3479.0,3479.0,12610.0,23942.0,34183.0,3479.0,3479.0,12610.0,15000.0,14184.0,16826.0,1,0,0,0,1,0,0,0,1
300000.0,2,37,-2,-2,-1,0,0,0,8756.0,26.0,19999.0,17139.0,10304.0,16062.0,26.0,20018.0,1072.0,206.0,6003.0,0.0,0,0,1,0,0,0,0,1,0
290000.0,1,41,-2,-2,-2,-2,-2,-2,-4.0,-4.0,798.0,-2.0,494.0,-6.0,0.0,802.0,0.0,496.0,0.0,1292.0,0,0,0,0,1,0,0,1,0
80000.0,2,35,0,0,0,0,0,-1,2227.0,3432.0,4416.0,5275.0,0.0,316.0,1250.0,1200.0,1000.0,0.0,316.0,31002.0,0,0,0,1,0,0,0,1,0
60000.0,2,50,2,0,0,0,0,0,60199.0,60742.0,60841.0,58902.0,19352.0,19523.0,2800.0,2600.0,2107.0,1000.0,1000.0,705.0,1,0,0,1,0,0,0,1,0
230000.0,1,29,-2,-2,-2,-2,-2,-2,4649.0,3985.0,2234.0,-1.0,-1.0,-1.0,4004.0,2245.0,0.0,0.0,0.0,279.0,0,0,1,0,0,0,0,0,1
30000.0,2,23,0,0,-1,-1,-1,0,18292.0,18450.0,390.0,390.0,780.0,780.0,1000.0,390.0,390.0,780.0,0.0,0.0,0,0,0,0,1,0,0,0,1
150000.0,1,40,2,2,2,2,2,2,99855.0,102586.0,100064.0,104975.0,107147.0,109428.0,5200.0,0.0,8100.0,4000.0,4200.0,4200.0,0,0,1,0,0,0,0,1,0
100000.0,1,25,0,0,0,0,-2,-2,76222.0,79564.0,49000.0,-1000.0,0.0,0.0,4700.0,1500.0,0.0,31000.0,0.0,0.0,0,0,0,1,0,0,0,0,1
20000.0,2,23,0,0,0,0,0,0,8647.0,9734.0,10594.0,11002.0,11608.0,9186.0,1232.0,1092.0,500.0,1000.0,500.0,500.0,0,0,0,1,0,0,0,0,1
240000.0,1,34,0,-1,2,-1,0,0,18825.0,12675.0,2880.0,13267.0,10036.0,24731.0,12880.0,0.0,13267.0,2000.0,15000.0,0.0,0,0,1,0,0,0,0,0,1
60000.0,2,63,0,0,0,0,0,0,59471.0,59021.0,49580.0,38140.0,29843.0,27719.0,2400.0,1940.0,1477.0,1025.0,1006.0,1261.0,0,0,0,0,1,0,0,1,0
230000.0,2,46,-2,-2,-2,-2,-2,-2,4957.0,9463.0,7697.0,5308.0,2048.0,6283.0,9467.0,7697.0,5308.0,2048.0,6283.0,18157.0,0,0,1,0,0,0,0,1,0
50000.0,2,46,0,0,0,0,0,0,36259.0,37669.0,8770.0,7251.0,15948.0,8838.0,2500.0,2127.0,1500.0,1000.0,1000.0,1000.0,0,0,0,0,1,0,0,0,1
60000.0,1,43,0,0,0,0,0,-1,58777.0,40584.0,12617.0,22670.0,17701.0,950.0,5005.0,5000.0,10216.0,876.0,1252.0,0.0,0,0,0,1,0,0,0,1,0
100000.0,2,26,0,0,2,2,2,0,64086.0,68836.0,69704.0,70566.0,69311.0,70844.0,6005.0,2600.0,2600.0,0.0,2685.0,2800.0,0,0,1,0,0,0,0,0,1
50000.0,2,23,0,0,0,0,0,0,50614.0,48702.0,47770.0,37239.0,20526.0,19771.0,2500.0,1700.0,2151.0,687.0,2000.0,669.0,0,0,0,1,0,0,0,0,1
390000.0,1,41,-1,0,0,-1,-1,0,7445.0,14439.0,7391.0,948.0,4592.0,2777.0,10038.0,1036.0,952.0,4601.0,13.0,2229.0,0,0,1,0,0,0,0,1,0
240000.0,1,37,-2,-2,-2,-2,-2,-2,4081.0,7608.0,154353.0,9617.0,11360.0,3842.0,7644.0,155142.0,9661.0,11489.0,3870.0,3539.0,0,0,1,0,0,0,0,1,0
500000.0,1,42,1,-1,-1,-1,-1,-2,3747.0,11652.0,32269.0,8974.0,1349.0,7867.0,11684.0,34545.0,8981.0,1349.0,7867.0,0.0,0,0,1,0,0,0,0,1,0
20000.0,1,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
360000.0,1,29,-2,-2,-2,-2,-2,-2,6906.0,4893.0,508.0,0.0,4861.0,2547.0,4893.0,508.0,0.0,4861.0,2547.0,0.0,0,0,1,0,0,0,0,0,1
260000.0,2,56,0,0,-2,-2,-1,0,2338.0,0.0,0.0,0.0,58.0,1058.0,0.0,0.0,0.0,58.0,1000.0,1000.0,0,0,0,1,0,0,0,1,0
40000.0,1,41,0,0,0,0,0,0,39295.0,38490.0,38224.0,37764.0,38029.0,32179.0,1786.0,1890.0,2000.0,1104.0,948.0,337.0,0,0,0,1,0,0,0,0,0
10000.0,1,46,0,0,2,2,2,0,4073.0,6394.0,6143.0,6908.0,6652.0,6785.0,2400.0,0.0,871.0,0.0,244.0,251.0,1,0,0,1,0,0,0,0,1
180000.0,1,26,0,0,0,2,-1,-1,175539.0,138825.0,51686.0,2594.0,171716.0,181693.0,3826.0,7000.0,0.0,171716.0,13400.0,0.0,1,0,0,1,0,0,0,1,0
10000.0,1,35,0,0,0,0,0,0,7026.0,8106.0,9363.0,9559.0,9855.0,10042.0,1200.0,1400.0,500.0,600.0,500.0,200.0,0,0,0,1,0,0,0,0,1
290000.0,2,29,0,0,0,0,0,0,279804.0,279377.0,283202.0,283401.0,285291.0,287510.0,10000.0,11000.0,10000.0,10000.0,11000.0,11000.0,0,0,0,0,1,0,0,0,1
130000.0,2,25,-2,-2,-2,-2,-2,-1,668.0,1017.0,1298.0,550.0,-286.0,55138.0,1200.0,1300.0,964.0,1698.0,60549.0,5000.0,1,0,0,1,0,0,0,0,1
210000.0,2,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
170000.0,1,37,-2,-2,-2,-2,-2,-2,326.0,326.0,326.0,326.0,326.0,324.0,326.0,326.0,326.0,326.0,324.0,2.0,0,0,0,1,0,0,0,1,0
20000.0,2,23,0,0,0,0,0,0,14702.0,16445.0,17563.0,18290.0,18665.0,19077.0,2000.0,1388.0,1115.0,490.0,531.0,400.0,0,0,0,0,1,0,1,0,0
80000.0,2,27,-1,-1,-1,-1,-2,-2,494.0,329.0,4724.0,0.0,1054.0,0.0,329.0,4750.0,0.0,1054.0,0.0,4252.0,0,0,1,0,0,0,0,1,0
300000.0,1,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
10000.0,1,24,0,0,0,2,0,0,11035.0,12349.0,13598.0,9378.0,4883.0,5001.0,1500.0,1528.0,0.0,730.0,199.0,100.0,1,0,0,1,0,0,0,0,1
300000.0,1,37,-2,-2,-2,-1,-1,-2,19954.0,22492.0,20477.0,27206.0,37191.0,7543.0,23348.0,20477.0,27206.0,177202.0,7543.0,13719.0,0,0,1,0,0,0,0,1,0
210000.0,2,30,-1,-1,-1,-1,0,0,7056.0,2881.0,1166.0,13740.0,6813.0,2144.0,3033.0,1172.0,13940.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
20000.0,1,48,1,-2,-1,0,0,0,-739.0,-5978.0,16089.0,14457.0,20106.0,10258.0,0.0,42400.0,289.0,201.0,410.0,0.0,1,0,0,0,1,0,0,0,0
140000.0,1,27,0,0,0,0,0,0,24050.0,68059.0,62503.0,61129.0,59089.0,58160.0,50000.0,3000.0,4000.0,5000.0,4000.0,2000.0,0,0,0,1,0,0,0,0,1
30000.0,2,26,0,0,0,0,2,0,20105.0,21419.0,22278.0,24423.0,19985.0,15021.0,1650.0,1506.0,2651.0,0.0,2044.0,550.0,0,0,0,1,0,0,0,1,0
50000.0,1,38,0,0,0,0,0,0,50748.0,48626.0,20712.0,17834.0,18248.0,19390.0,1500.0,1200.0,2500.0,618.0,4000.0,3000.0,0,0,0,1,0,0,0,1,0
70000.0,2,43,0,0,0,0,0,0,72770.0,69438.0,69776.0,51450.0,26516.0,27044.0,4108.0,2500.0,928.0,2000.0,969.0,1002.0,1,0,0,0,1,0,0,0,1
50000.0,2,36,0,0,2,0,0,0,23368.0,27050.0,27086.0,28525.0,30895.0,33003.0,4400.0,761.0,2200.0,2862.0,2770.0,2200.0,1,0,0,1,0,0,0,0,1
290000.0,2,29,0,0,0,0,0,0,68652.0,70695.0,71523.0,73099.0,74469.0,76200.0,3149.0,2598.0,2767.0,2702.0,2968.0,2703.0,0,0,0,1,0,0,0,0,1
180000.0,2,29,1,4,3,2,2,-2,20867.0,20168.0,14464.0,3455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
70000.0,1,36,0,0,0,0,0,0,33050.0,34100.0,21351.0,19837.0,19273.0,13900.0,5000.0,2000.0,3000.0,4000.0,10000.0,10000.0,0,0,0,1,0,0,0,1,0
50000.0,1,23,1,2,0,0,0,0,47201.0,47548.0,48402.0,28331.0,29174.0,29739.0,1400.0,1800.0,1100.0,1300.0,1200.0,1100.0,0,0,1,0,0,0,0,0,1
30000.0,1,25,0,0,0,0,0,-2,10198.0,28773.0,18031.0,13127.0,0.0,0.0,18808.0,1200.0,263.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
150000.0,2,23,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
130000.0,1,42,-1,2,-1,-1,0,0,390.0,390.0,955.0,1170.0,1170.0,780.0,0.0,955.0,1170.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0
30000.0,1,39,1,2,2,0,0,2,22595.0,24928.0,24230.0,26811.0,28702.0,28092.0,3000.0,0.0,3000.0,2327.0,0.0,1200.0,1,0,0,1,0,0,0,1,0
90000.0,2,30,2,2,0,0,0,0,64937.0,63240.0,51426.0,37872.0,33780.0,47367.0,0.0,1798.0,1426.0,1450.0,40000.0,711.0,0,0,0,1,0,0,0,1,0
230000.0,2,28,0,0,0,0,0,0,65862.0,61532.0,37214.0,37680.0,33708.0,565.0,5000.0,1954.0,1420.0,3708.0,565.0,0.0,0,0,1,0,0,0,0,0,1
150000.0,2,29,-1,2,-1,-1,0,0,2599.0,1530.0,390.0,1366.0,780.0,0.0,0.0,390.0,1366.0,0.0,0.0,431.0,0,0,1,0,0,0,0,0,1
250000.0,2,38,-1,-1,-1,-1,-1,-1,532.0,1106.0,771.0,625.0,1099.0,326.0,1106.0,771.0,625.0,1099.0,326.0,326.0,0,0,1,0,0,0,0,1,0
330000.0,1,29,0,0,0,0,0,0,25131.0,16610.0,17586.0,12580.0,16254.0,8213.0,1200.0,1157.0,1331.0,4005.0,299.0,701.0,0,0,0,1,0,0,0,1,0
80000.0,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
110000.0,1,32,-1,-1,0,0,0,0,2308.0,101780.0,50815.0,46147.0,39769.0,9353.0,101780.0,1501.0,1100.0,1000.0,2000.0,41644.0,0,0,0,1,0,0,0,0,1
110000.0,2,35,0,0,0,0,0,0,125719.0,121523.0,116319.0,116082.0,111141.0,110854.0,4316.0,4120.0,4001.0,4173.0,4103.0,3888.0,0,0,0,1,0,0,0,0,1
280000.0,2,30,-2,-2,-2,-2,-2,-2,2946.0,3326.0,132.0,-20.0,-20.0,680.0,3326.0,150.0,0.0,0.0,700.0,0.0,0,0,1,0,0,0,0,0,1
130000.0,2,25,1,2,2,2,2,0,11446.0,12562.0,12075.0,15844.0,15295.0,16885.0,1600.0,0.0,4300.0,0.0,2000.0,2000.0,0,0,0,1,0,0,0,0,1
110000.0,2,34,0,0,2,0,0,0,10827.0,11657.0,8428.0,9440.0,11863.0,10620.0,2500.0,0.0,1200.0,4000.0,500.0,500.0,0,0,0,1,0,0,0,0,1
240000.0,1,26,0,0,0,0,0,0,27967.0,28707.0,27970.0,187880.0,169261.0,148519.0,10016.0,2081.0,169267.0,5062.0,4608.0,5096.0,0,0,0,1,0,0,0,0,1
10000.0,1,42,1,2,0,0,0,0,9980.0,9178.0,7912.0,4838.0,10096.0,10112.0,1000.0,1517.0,194.0,6700.0,1000.0,1500.0,1,0,0,1,0,0,0,0,1
160000.0,2,24,0,0,-2,-2,-2,-2,37000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
300000.0,2,34,-1,-1,2,0,0,-1,2344.0,7929.0,7667.0,26900.0,31500.0,33920.0,8000.0,0.0,20000.0,5000.0,33920.0,0.0,0,0,0,0,1,0,0,0,1
170000.0,2,45,0,0,0,0,0,0,73326.0,68712.0,60324.0,88057.0,89040.0,90716.0,3504.0,3500.0,30000.0,3300.0,3200.0,0.0,0,0,1,0,0,0,0,1,0
10000.0,1,36,0,0,0,0,2,0,6470.0,7404.0,8415.0,9075.0,8785.0,8959.0,1200.0,1440.0,800.0,0.0,320.0,900.0,1,0,0,0,1,0,0,0,1
210000.0,2,40,-2,-2,-2,-2,-2,-2,7542.0,-78.0,15611.0,502.0,781.0,754.0,0.0,15689.0,504.0,784.0,757.0,2005.0,0,0,1,0,0,0,0,1,0
90000.0,2,41,1,1,-2,-2,-2,-2,28636.0,-2364.0,-2364.0,-2364.0,-2364.0,-2364.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0
100000.0,1,42,0,0,0,0,0,0,98430.0,99998.0,16138.0,17758.0,18774.0,20272.0,5000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0,0,0,1,0,0,0,1,0
50000.0,1,29,2,2,3,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
180000.0,2,32,-1,-1,2,2,0,0,10831.0,17816.0,18247.0,33230.0,5168.0,0.0,7201.0,1000.0,0.0,103.0,0.0,0.0,1,0,1,0,0,0,0,0,1
110000.0,1,30,0,0,-1,2,2,2,26000.0,9000.0,63853.0,59308.0,60576.0,42784.0,1500.0,63853.0,1500.0,2062.0,0.0,7222.0,0,0,0,1,0,0,0,1,0
20000.0,1,26,2,0,0,0,2,2,6078.0,7015.0,8036.0,9597.0,9294.0,10242.0,1200.0,1140.0,1700.0,0.0,1100.0,0.0,1,0,0,1,0,0,0,0,1
140000.0,1,30,0,0,0,0,0,0,131026.0,130023.0,76098.0,50419.0,47202.0,43946.0,5006.0,2169.0,1651.0,2122.0,3006.0,2505.0,0,0,0,1,0,0,0,0,1
30000.0,1,33,2,2,2,2,2,2,27274.0,25744.0,27504.0,26987.0,26927.0,25553.0,0.0,3000.0,1000.0,1300.0,0.0,1000.0,1,0,1,0,0,0,0,0,1
140000.0,2,33,0,0,0,0,0,0,87713.0,88906.0,88736.0,91287.0,91057.0,91538.0,5000.0,5000.0,5000.0,5000.0,3500.0,3500.0,0,0,1,0,0,0,0,0,1
60000.0,2,23,2,0,0,0,0,0,60406.0,57491.0,59137.0,59345.0,29399.0,29339.0,2055.0,2570.0,1620.0,1020.0,1050.0,1080.0,0,0,0,0,1,0,0,1,0
50000.0,1,30,0,0,0,0,0,0,49259.0,47114.0,83908.0,18801.0,16494.0,19191.0,2500.0,3320.0,2000.0,1000.0,3000.0,1000.0,0,0,0,1,0,0,0,0,1
330000.0,2,37,0,0,0,0,0,0,46348.0,37052.0,36228.0,37833.0,37694.0,41269.0,1574.0,1640.0,3000.0,3000.0,4016.0,2049.0,0,0,0,1,0,0,0,1,0
300000.0,1,40,0,0,0,0,0,0,25492.0,28048.0,30582.0,33059.0,35498.0,39902.0,3000.0,3000.0,3000.0,3000.0,5000.0,5000.0,0,0,0,1,0,0,0,1,0
100000.0,2,30,0,0,0,0,2,0,28383.0,32903.0,42283.0,51539.0,50583.0,52588.0,5000.0,10000.0,10000.0,0.0,2846.0,1936.0,1,0,1,0,0,0,0,0,1
10000.0,1,46,0,0,0,0,0,-2,7170.0,8240.0,8050.0,10400.0,0.0,0.0,1200.0,1000.0,150.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0
270000.0,2,29,1,-1,-1,-1,-2,-1,-9.0,3265.0,6125.0,0.0,0.0,29961.0,3274.0,6129.0,0.0,0.0,29961.0,6216.0,0,0,0,0,0,1,0,0,1
200000.0,1,43,-2,-2,-2,-2,-2,-2,3005.0,4709.0,7544.0,9409.0,57023.0,2770.0,4709.0,7574.0,9497.0,57023.0,2770.0,1904.0,0,0,1,0,0,0,0,1,0
360000.0,1,49,-1,-1,-2,-2,-1,2,4698.0,-200.0,-200.0,0.0,5084.0,2500.0,0.0,0.0,200.0,5084.0,0.0,0.0,1,0,1,0,0,0,0,1,0
500000.0,1,30,0,0,0,0,0,0,309558.0,315956.0,307896.0,241206.0,242481.0,230232.0,13749.0,11360.0,9572.0,7110.0,14470.0,7610.0,0,0,1,0,0,0,0,0,1
500000.0,1,35,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0
230000.0,2,54,0,0,0,0,0,0,66108.0,45000.0,33477.0,34914.0,36352.0,37745.0,6840.0,3000.0,2000.0,2000.0,2000.0,2000.0,0,0,0,0,1,0,0,0,1
400000.0,1,29,0,0,0,0,0,0,79435.0,75332.0,128630.0,69040.0,64657.0,54363.0,3803.0,2551.0,2735.0,2628.0,1574.0,1649.0,0,0,0,1,0,0,0,0,1
500000.0,2,30,0,0,0,0,0,0,137243.0,129722.0,128006.0,125294.0,92276.0,96112.0,5000.0,5116.0,5000.0,5000.0,5000.0,5000.0,0,0,1,0,0,0,0,0,1
70000.0,1,48,0,0,0,-1,-1,-1,8439.0,7606.0,8638.0,1230.0,390.0,890.0,1188.0,2000.0,1230.0,390.0,890.0,215.0,0,0,0,1,0,0,0,1,0
